scenario,method,task_id,seed,receiver_id,memory_id,expose_reward,withhold_reward,delta,decision
bargaining,retrieval,bargaining:15,1,receiver_1,syn-barg-015-a1,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:15,1,receiver_1,syn-barg-015-a2,1.0,0.0,1.0,validated
bargaining,retrieval,bargaining:15,1,receiver_1,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,retrieval,bargaining:15,1,receiver_2,syn-barg-015-a1,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:15,1,receiver_2,syn-barg-015-a2,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:15,1,receiver_2,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,retrieval,bargaining:15,1,receiver_3,syn-barg-015-a1,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:15,1,receiver_3,syn-barg-015-a2,1.0,0.0,1.0,validated
bargaining,retrieval,bargaining:15,1,receiver_3,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,smtr_uniform,bargaining:15,1,receiver_1,syn-barg-015-a6,1.0,0.0,1.0,validated
bargaining,smtr_uniform,bargaining:15,1,receiver_1,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,smtr_uniform,bargaining:15,1,receiver_1,syn-barg-015-a2,1.0,0.0,1.0,validated
bargaining,smtr_uniform,bargaining:15,1,receiver_2,syn-barg-015-a6,1.0,0.0,1.0,validated
bargaining,smtr_uniform,bargaining:15,1,receiver_2,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,smtr_uniform,bargaining:15,1,receiver_2,syn-barg-015-a2,0.0,0.0,0.0,injected_unvalidated
bargaining,smtr_uniform,bargaining:15,1,receiver_3,syn-barg-015-a6,1.0,0.0,1.0,validated
bargaining,smtr_uniform,bargaining:15,1,receiver_3,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,smtr_uniform,bargaining:15,1,receiver_3,syn-barg-015-a2,1.0,0.0,1.0,validated
bargaining,smtr_receiver,bargaining:15,1,receiver_1,syn-barg-015-a6,1.0,0.0,1.0,validated
bargaining,smtr_receiver,bargaining:15,1,receiver_1,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,smtr_receiver,bargaining:15,1,receiver_1,syn-barg-015-a2,1.0,0.0,1.0,validated
bargaining,smtr_receiver,bargaining:15,1,receiver_2,syn-barg-015-a6,1.0,0.0,1.0,validated
bargaining,smtr_receiver,bargaining:15,1,receiver_2,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,smtr_receiver,bargaining:15,1,receiver_3,syn-barg-015-a6,1.0,0.0,1.0,validated
bargaining,smtr_receiver,bargaining:15,1,receiver_3,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,smtr_receiver,bargaining:15,1,receiver_3,syn-barg-015-a2,1.0,0.0,1.0,validated
bargaining,full_memory,bargaining:15,2,receiver_1,syn-barg-015-a1,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:15,2,receiver_1,syn-barg-015-a2,1.0,0.0,1.0,validated
bargaining,full_memory,bargaining:15,2,receiver_1,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,full_memory,bargaining:15,2,receiver_1,syn-barg-015-a4,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:15,2,receiver_1,syn-barg-015-a5,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:15,2,receiver_1,syn-barg-015-a6,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:15,2,receiver_2,syn-barg-015-a1,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:15,2,receiver_2,syn-barg-015-a2,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:15,2,receiver_2,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,full_memory,bargaining:15,2,receiver_2,syn-barg-015-a4,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:15,2,receiver_2,syn-barg-015-a5,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:15,2,receiver_2,syn-barg-015-a6,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:15,2,receiver_3,syn-barg-015-a1,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:15,2,receiver_3,syn-barg-015-a2,1.0,0.0,1.0,validated
bargaining,full_memory,bargaining:15,2,receiver_3,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,full_memory,bargaining:15,2,receiver_3,syn-barg-015-a4,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:15,2,receiver_3,syn-barg-015-a5,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:15,2,receiver_3,syn-barg-015-a6,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:15,2,receiver_1,syn-barg-015-a1,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:15,2,receiver_1,syn-barg-015-a2,1.0,0.0,1.0,validated
bargaining,retrieval,bargaining:15,2,receiver_1,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,retrieval,bargaining:15,2,receiver_2,syn-barg-015-a1,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:15,2,receiver_2,syn-barg-015-a2,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:15,2,receiver_2,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,retrieval,bargaining:15,2,receiver_3,syn-barg-015-a1,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:15,2,receiver_3,syn-barg-015-a2,1.0,0.0,1.0,validated
bargaining,retrieval,bargaining:15,2,receiver_3,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,smtr_uniform,bargaining:15,2,receiver_1,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,smtr_uniform,bargaining:15,2,receiver_1,syn-barg-015-a2,1.0,0.0,1.0,validated
bargaining,smtr_uniform,bargaining:15,2,receiver_2,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,smtr_uniform,bargaining:15,2,receiver_2,syn-barg-015-a2,0.0,0.0,0.0,injected_unvalidated
bargaining,smtr_uniform,bargaining:15,2,receiver_3,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,smtr_uniform,bargaining:15,2,receiver_3,syn-barg-015-a2,1.0,0.0,1.0,validated
bargaining,smtr_receiver,bargaining:15,2,receiver_1,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,smtr_receiver,bargaining:15,2,receiver_1,syn-barg-015-a2,1.0,0.0,1.0,validated
bargaining,smtr_receiver,bargaining:15,2,receiver_2,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,smtr_receiver,bargaining:15,2,receiver_3,syn-barg-015-a3,1.0,0.0,1.0,validated
bargaining,smtr_receiver,bargaining:15,2,receiver_3,syn-barg-015-a2,1.0,0.0,1.0,validated
bargaining,full_memory,bargaining:16,0,receiver_1,syn-barg-016-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,0,receiver_1,syn-barg-016-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,0,receiver_1,syn-barg-016-a3,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:16,0,receiver_1,syn-barg-016-a4,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,0,receiver_1,syn-barg-016-a5,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,0,receiver_1,syn-barg-016-a6,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,0,receiver_2,syn-barg-016-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,0,receiver_2,syn-barg-016-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,0,receiver_2,syn-barg-016-a3,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,0,receiver_2,syn-barg-016-a4,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,0,receiver_2,syn-barg-016-a5,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,0,receiver_2,syn-barg-016-a6,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,0,receiver_3,syn-barg-016-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,0,receiver_3,syn-barg-016-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,0,receiver_3,syn-barg-016-a3,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:16,0,receiver_3,syn-barg-016-a4,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,0,receiver_3,syn-barg-016-a5,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,0,receiver_3,syn-barg-016-a6,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,0,receiver_1,syn-barg-016-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,0,receiver_1,syn-barg-016-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,0,receiver_1,syn-barg-016-a3,0.0,1.0,-1.0,injected_unvalidated
bargaining,retrieval,bargaining:16,0,receiver_2,syn-barg-016-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,0,receiver_2,syn-barg-016-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,0,receiver_2,syn-barg-016-a3,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,0,receiver_3,syn-barg-016-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,0,receiver_3,syn-barg-016-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,0,receiver_3,syn-barg-016-a3,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:16,1,receiver_1,syn-barg-016-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,1,receiver_1,syn-barg-016-a2,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,1,receiver_1,syn-barg-016-a3,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,1,receiver_1,syn-barg-016-a4,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,1,receiver_1,syn-barg-016-a5,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,1,receiver_1,syn-barg-016-a6,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,1,receiver_2,syn-barg-016-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,1,receiver_2,syn-barg-016-a2,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,1,receiver_2,syn-barg-016-a3,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,1,receiver_2,syn-barg-016-a4,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,1,receiver_2,syn-barg-016-a5,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,1,receiver_2,syn-barg-016-a6,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,1,receiver_3,syn-barg-016-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,1,receiver_3,syn-barg-016-a2,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,1,receiver_3,syn-barg-016-a3,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:16,1,receiver_3,syn-barg-016-a4,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,1,receiver_3,syn-barg-016-a5,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,1,receiver_3,syn-barg-016-a6,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,1,receiver_1,syn-barg-016-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,1,receiver_1,syn-barg-016-a2,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,1,receiver_1,syn-barg-016-a3,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,1,receiver_2,syn-barg-016-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,1,receiver_2,syn-barg-016-a2,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,1,receiver_2,syn-barg-016-a3,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,1,receiver_3,syn-barg-016-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,1,receiver_3,syn-barg-016-a2,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,1,receiver_3,syn-barg-016-a3,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:16,2,receiver_1,syn-barg-016-a1,1.0,0.0,1.0,validated
bargaining,full_memory,bargaining:16,2,receiver_1,syn-barg-016-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,2,receiver_1,syn-barg-016-a3,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,2,receiver_1,syn-barg-016-a4,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:16,2,receiver_1,syn-barg-016-a5,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,2,receiver_1,syn-barg-016-a6,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,2,receiver_2,syn-barg-016-a1,1.0,0.0,1.0,validated
bargaining,full_memory,bargaining:16,2,receiver_2,syn-barg-016-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,2,receiver_2,syn-barg-016-a3,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,2,receiver_2,syn-barg-016-a4,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:16,2,receiver_2,syn-barg-016-a5,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,2,receiver_2,syn-barg-016-a6,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,2,receiver_3,syn-barg-016-a1,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,2,receiver_3,syn-barg-016-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,2,receiver_3,syn-barg-016-a3,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:16,2,receiver_3,syn-barg-016-a4,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:16,2,receiver_3,syn-barg-016-a5,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:16,2,receiver_3,syn-barg-016-a6,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,2,receiver_1,syn-barg-016-a1,1.0,0.0,1.0,validated
bargaining,retrieval,bargaining:16,2,receiver_1,syn-barg-016-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,2,receiver_1,syn-barg-016-a3,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,2,receiver_2,syn-barg-016-a1,1.0,0.0,1.0,validated
bargaining,retrieval,bargaining:16,2,receiver_2,syn-barg-016-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,2,receiver_2,syn-barg-016-a3,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,2,receiver_3,syn-barg-016-a1,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,2,receiver_3,syn-barg-016-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:16,2,receiver_3,syn-barg-016-a3,0.0,1.0,-1.0,injected_unvalidated
bargaining,smtr_uniform,bargaining:16,2,receiver_1,syn-barg-016-a1,1.0,0.0,1.0,validated
bargaining,smtr_uniform,bargaining:16,2,receiver_2,syn-barg-016-a1,1.0,0.0,1.0,validated
bargaining,smtr_uniform,bargaining:16,2,receiver_3,syn-barg-016-a1,0.0,0.0,0.0,injected_unvalidated
bargaining,smtr_receiver,bargaining:16,2,receiver_1,syn-barg-016-a1,1.0,0.0,1.0,validated
bargaining,smtr_receiver,bargaining:16,2,receiver_2,syn-barg-016-a1,1.0,0.0,1.0,validated
bargaining,full_memory,bargaining:18,0,receiver_1,syn-barg-018-a1,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:18,0,receiver_1,syn-barg-018-a2,1.0,0.0,1.0,validated
bargaining,full_memory,bargaining:18,0,receiver_1,syn-barg-018-a3,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:18,0,receiver_1,syn-barg-018-a4,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,0,receiver_1,syn-barg-018-a5,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,0,receiver_1,syn-barg-018-a6,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,0,receiver_2,syn-barg-018-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,0,receiver_2,syn-barg-018-a2,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,0,receiver_2,syn-barg-018-a3,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:18,0,receiver_2,syn-barg-018-a4,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,0,receiver_2,syn-barg-018-a5,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,0,receiver_2,syn-barg-018-a6,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,0,receiver_3,syn-barg-018-a1,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:18,0,receiver_3,syn-barg-018-a2,1.0,0.0,1.0,validated
bargaining,full_memory,bargaining:18,0,receiver_3,syn-barg-018-a3,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:18,0,receiver_3,syn-barg-018-a4,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,0,receiver_3,syn-barg-018-a5,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,0,receiver_3,syn-barg-018-a6,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,0,receiver_1,syn-barg-018-a1,0.0,1.0,-1.0,injected_unvalidated
bargaining,retrieval,bargaining:18,0,receiver_1,syn-barg-018-a2,1.0,0.0,1.0,validated
bargaining,retrieval,bargaining:18,0,receiver_1,syn-barg-018-a3,0.0,1.0,-1.0,injected_unvalidated
bargaining,retrieval,bargaining:18,0,receiver_2,syn-barg-018-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,0,receiver_2,syn-barg-018-a2,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,0,receiver_2,syn-barg-018-a3,0.0,1.0,-1.0,injected_unvalidated
bargaining,retrieval,bargaining:18,0,receiver_3,syn-barg-018-a1,0.0,1.0,-1.0,injected_unvalidated
bargaining,retrieval,bargaining:18,0,receiver_3,syn-barg-018-a2,1.0,0.0,1.0,validated
bargaining,retrieval,bargaining:18,0,receiver_3,syn-barg-018-a3,0.0,1.0,-1.0,injected_unvalidated
bargaining,smtr_uniform,bargaining:18,0,receiver_1,syn-barg-018-a2,1.0,0.0,1.0,validated
bargaining,smtr_uniform,bargaining:18,0,receiver_2,syn-barg-018-a2,0.0,0.0,0.0,injected_unvalidated
bargaining,smtr_uniform,bargaining:18,0,receiver_3,syn-barg-018-a2,1.0,0.0,1.0,validated
bargaining,smtr_receiver,bargaining:18,0,receiver_1,syn-barg-018-a2,1.0,0.0,1.0,validated
bargaining,smtr_receiver,bargaining:18,0,receiver_3,syn-barg-018-a2,1.0,0.0,1.0,validated
bargaining,full_memory,bargaining:18,1,receiver_1,syn-barg-018-a1,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,1,receiver_1,syn-barg-018-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,1,receiver_1,syn-barg-018-a3,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,1,receiver_1,syn-barg-018-a4,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,1,receiver_1,syn-barg-018-a5,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:18,1,receiver_1,syn-barg-018-a6,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,1,receiver_2,syn-barg-018-a1,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,1,receiver_2,syn-barg-018-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,1,receiver_2,syn-barg-018-a3,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,1,receiver_2,syn-barg-018-a4,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,1,receiver_2,syn-barg-018-a5,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:18,1,receiver_2,syn-barg-018-a6,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,1,receiver_3,syn-barg-018-a1,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,1,receiver_3,syn-barg-018-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,1,receiver_3,syn-barg-018-a3,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,1,receiver_3,syn-barg-018-a4,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,1,receiver_3,syn-barg-018-a5,0.0,1.0,-1.0,injected_unvalidated
bargaining,full_memory,bargaining:18,1,receiver_3,syn-barg-018-a6,1.0,0.0,1.0,validated
bargaining,retrieval,bargaining:18,1,receiver_1,syn-barg-018-a1,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,1,receiver_1,syn-barg-018-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,1,receiver_1,syn-barg-018-a3,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,1,receiver_2,syn-barg-018-a1,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,1,receiver_2,syn-barg-018-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,1,receiver_2,syn-barg-018-a3,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,1,receiver_3,syn-barg-018-a1,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,1,receiver_3,syn-barg-018-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,1,receiver_3,syn-barg-018-a3,1.0,1.0,0.0,injected_unvalidated
bargaining,smtr_uniform,bargaining:18,1,receiver_1,syn-barg-018-a6,0.0,0.0,0.0,injected_unvalidated
bargaining,smtr_uniform,bargaining:18,1,receiver_2,syn-barg-018-a6,0.0,0.0,0.0,injected_unvalidated
bargaining,smtr_uniform,bargaining:18,1,receiver_3,syn-barg-018-a6,1.0,0.0,1.0,validated
bargaining,smtr_receiver,bargaining:18,1,receiver_3,syn-barg-018-a6,1.0,0.0,1.0,validated
bargaining,full_memory,bargaining:18,2,receiver_1,syn-barg-018-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,2,receiver_1,syn-barg-018-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,2,receiver_1,syn-barg-018-a3,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,2,receiver_1,syn-barg-018-a4,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,2,receiver_1,syn-barg-018-a5,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,2,receiver_1,syn-barg-018-a6,1.0,0.0,1.0,validated
bargaining,full_memory,bargaining:18,2,receiver_2,syn-barg-018-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,2,receiver_2,syn-barg-018-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,2,receiver_2,syn-barg-018-a3,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,2,receiver_2,syn-barg-018-a4,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,2,receiver_2,syn-barg-018-a5,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,2,receiver_2,syn-barg-018-a6,1.0,0.0,1.0,validated
bargaining,full_memory,bargaining:18,2,receiver_3,syn-barg-018-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,2,receiver_3,syn-barg-018-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,2,receiver_3,syn-barg-018-a3,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,2,receiver_3,syn-barg-018-a4,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,2,receiver_3,syn-barg-018-a5,1.0,1.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:18,2,receiver_3,syn-barg-018-a6,0.0,0.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,2,receiver_1,syn-barg-018-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,2,receiver_1,syn-barg-018-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,2,receiver_1,syn-barg-018-a3,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,2,receiver_2,syn-barg-018-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,2,receiver_2,syn-barg-018-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,2,receiver_2,syn-barg-018-a3,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,2,receiver_3,syn-barg-018-a1,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,2,receiver_3,syn-barg-018-a2,1.0,1.0,0.0,injected_unvalidated
bargaining,retrieval,bargaining:18,2,receiver_3,syn-barg-018-a3,1.0,1.0,0.0,injected_unvalidated
bargaining,smtr_uniform,bargaining:18,2,receiver_1,syn-barg-018-a6,1.0,0.0,1.0,validated
bargaining,smtr_uniform,bargaining:18,2,receiver_2,syn-barg-018-a6,1.0,0.0,1.0,validated
bargaining,smtr_uniform,bargaining:18,2,receiver_3,syn-barg-018-a6,0.0,0.0,0.0,injected_unvalidated
bargaining,smtr_receiver,bargaining:18,2,receiver_1,syn-barg-018-a6,1.0,0.0,1.0,validated
bargaining,smtr_receiver,bargaining:18,2,receiver_2,syn-barg-018-a6,1.0,0.0,1.0,validated
bargaining,full_memory,bargaining:19,0,receiver_1,syn-barg-019-a1,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:19,0,receiver_1,syn-barg-019-a2,0.0,0.0,0.0,injected_unvalidated
bargaining,full_memory,bargaining:19,0,receiver_1,syn-barg-019-a3,1.0,1.0,0.0,injected_unvalidated
